0	0	1
0.5	0.5	0.875
1	0.875	0.515625
1.5	1.0234375	0.013671875
2	0.90234375	-0.499755859375
2.5	0.5396728515625	-0.888458251953125
3	0.027984619140625	-1.04723739624023
3.5	-0.49913215637207	-0.930325031280518
4	-0.90190315246582	-0.564468324184418
4.5	-1.0713994204998	-0.0429582074284554
5	-0.958953596651554	0.498111278750002
5.5	-0.590028757695109	0.915324167232029
6	-0.0586130793672055	1.09592302517558
6.5	0.496675068141485	0.988239186712235
7	0.928710277979917	0.616371754302463
7.5	1.12080737038366	0.0749701460246968
8	1.01819152209805	-0.49480480742022
8.5	0.643515178125684	-0.942049967541717
9	0.0920507970891147	-1.14605131066184
9.5	-0.492481207877947	-1.04882029537367
10	-0.955331204580039	-0.671477154512989
10.5	-1.17165338126403	-0.109876907908846
11	-1.08013516256045	0.489684396211774
11.5	-0.700276069134505	0.968541427965527
12	-0.128470846509928	1.19761178403709
12.5	0.486393901322357	1.11214573428742
13	0.981667530800771	0.729930566840311
13.5	1.22392437287083	0.147855480584887
14	1.14486156655442	-0.482588640923639
14.5	0.760459550273298	-0.994695844085394
15	0.168054184446438	-1.25058863871137
15.5	-0.47824690796505	-1.17829215109567
16	-1.00761212001725	-0.791882178226183
16.5	-1.27760169412819	-0.189090845939284
17	-1.21244690533181	0.47334635686722
17.5	-0.82421786373172	1.02040151492472
18	-0.210989873302895	1.30496025742499
18.5	0.467863989572463	1.24733516189831
19	1.03304857182506	0.857486271874794
19.5	1.33266063628433	0.233776201977914
20	1.28296615773774	-0.461776141411489
20.5	0.89170731731478	-1.04553720260392
21	0.257475301348471	-1.36069871093582
21.5	-0.455058466788	-1.31934902274308
22	-1.05785066981104	-0.926901161506196
22.5	-1.38906991683776	-0.282113181412401
23	-1.35649276793924	0.447685924683028
23.5	-0.96308820960532	1.06997156806727
24	-0.307716399371021	1.41776922686152
24.5	0.439632763981117	1.39440627318934
25	1.08188180507815	1.00028910705011
25.5	1.44679113296844	0.334312066129776
26	1.43309827441227	-0.430872508620664
26.5	1.0385247358004	-1.09356258224922
27	0.361927852700746	-1.47612962736827
27.5	-0.421377942570981	-1.47257735029761
28	-1.10499437489841	-1.07781621022492
28.5	-1.50577818314857	-0.390591996497595
29	-1.51285190850379	0.411121094638888
29.5	-1.11818487262138	1.11615691206092
30	-0.420333307513242	1.535729734364
30.5	0.400073223107911	1.55393017132512
31	1.12702915588198	1.15965228835552
31.5	1.56597665557449	0.451181174370092
32	1.59582016081273	-0.388204800213417
32.5	1.20224024060443	-1.1375892805931
33	0.483165570232323	-1.59651074082118
33.5	-0.375485496457308	-1.63852968333469
34	-1.14781465106749	-1.2459707246892
34.5	-1.62732318202866	-0.516317058569308
35	-1.68206631355973	0.361884164766184
35.5	-1.29086594198167	1.15768180095028
36	-0.550666798758824	1.65840454682233
36.5	0.347368824497193	1.72643737784895
37	1.16716641035952	1.33694829336923
37.5	1.68974475574919	0.586246551518321
38	1.77164993703971	-0.331906645296067
38.5	1.38424037226171	-1.17624328315391
39	0.62308868415204	-1.72133305889053
39.5	-0.315463930812229	-1.81771076860523
40	-1.18488632376332	-1.43276495712346
40.5	-1.75315801185463	-0.661226175601372
41	-1.86462634817349	0.298006102276116
41.5	-1.48254500351375	1.19306851357835
42	-0.700692621285354	1.78520745113793
42.5	0.279497681944278	1.91240283038836
43	1.20076188689542	1.53360363561768
43.5	1.81746846884233	0.741522237717756
44	1.96104602909592	-0.259902276418131
44.5	1.58596413724986	-1.20793750641382
45	0.78374986688672	-1.84992738673703
45.5	-0.239182559842635	-2.01056139683826
46	-1.21456543828144	-1.63964994231216
46.5	-1.88256972965234	-0.827410980382422
47	-2.06095400363701	0.217300256991548
47.5	-1.69468462468661	1.22061472668611
48	-0.872541683257726	1.91538019819365
48.5	0.194216126246313	2.1122285150483
49	1.22605336798968	1.75109188754411
49.5	1.94834264076302	0.919178717606257
