0	1
0.0314159265358979	1
0.0628318530717959	1
0.0942477796076938	1
0.125663706143592	1
0.15707963267949	1
0.188495559215388	1
0.219911485751286	1
0.251327412287183	1
0.282743338823081	1
0.314159265358979	1
0.345575191894877	1
0.376991118430775	1
0.408407044966673	1
0.439822971502571	1
0.471238898038469	1
0.502654824574367	1
0.534070751110265	1
0.565486677646163	1
0.596902604182061	1
0.628318530717959	1
0.659734457253857	1
0.691150383789754	1
0.722566310325652	1
0.75398223686155	1
0.785398163397448	1
0.816814089933346	1
0.848230016469244	1
0.879645943005142	1
0.91106186954104	1
0.942477796076938	1
0.973893722612836	1
1.00530964914873	1
1.03672557568463	1
1.06814150222053	1
1.09955742875643	1
1.13097335529233	1
1.16238928182822	1
1.19380520836412	1
1.22522113490002	1
1.25663706143592	1
1.28805298797182	1
1.31946891450771	1
1.35088484104361	1
1.38230076757951	1
1.41371669411541	1
1.4451326206513	1
1.4765485471872	1
1.5079644737231	1
1.539380400259	1
1.5707963267949	1
1.60221225333079	1
1.63362817986669	1
1.66504410640259	1
1.69646003293849	1
1.72787595947439	1
1.75929188601028	1
1.79070781254618	1
1.82212373908208	1
1.85353966561798	1
1.88495559215388	1
1.91637151868977	1
1.94778744522567	1
1.97920337176157	1
2.01061929829747	1
2.04203522483337	1
2.07345115136926	1
2.10486707790516	1
2.13628300444106	1
2.16769893097696	1
2.19911485751286	1
2.23053078404875	1
2.26194671058465	1
2.29336263712055	1
2.32477856365645	1
2.35619449019234	1
2.38761041672824	1
2.41902634326414	1
2.45044226980004	1
2.48185819633594	1
2.51327412287183	1
2.54469004940773	1
2.57610597594363	1
2.60752190247953	1
2.63893782901543	1
2.67035375555132	1
2.70176968208722	1
2.73318560862312	1
2.76460153515902	1
2.79601746169492	1
2.82743338823081	1
2.85884931476671	1
2.89026524130261	1
2.92168116783851	1
2.95309709437441	1
2.9845130209103	1
3.0159289474462	1
3.0473448739821	1
3.078760800518	1
3.1101767270539	1
3.14159265358979	1
3.17300858012569	1
3.20442450666159	1
3.23584043319749	1
3.26725635973338	1
3.29867228626928	1
3.33008821280518	1
3.36150413934108	1
3.39292006587698	1
3.42433599241287	1
3.45575191894877	1
3.48716784548467	1
3.51858377202057	1
3.54999969855647	1
3.58141562509236	1
3.61283155162826	1
3.64424747816416	1
3.67566340470006	1
3.70707933123596	1
3.73849525777185	1
3.76991118430775	1
3.80132711084365	1
3.83274303737955	1
3.86415896391545	1
3.89557489045134	1
3.92699081698724	1
3.95840674352314	1
3.98982267005904	1
4.02123859659494	1
4.05265452313083	1
4.08407044966673	1
4.11548637620263	1
4.14690230273853	1
4.17831822927443	1
4.20973415581032	1
4.24115008234622	1
4.27256600888212	1
4.30398193541802	1
4.33539786195391	1
4.36681378848981	1
4.39822971502571	1
4.42964564156161	1
4.46106156809751	1
4.4924774946334	1
4.5238934211693	1
4.5553093477052	1
4.5867252742411	1
4.618141200777	1
4.64955712731289	1
4.68097305384879	1
4.71238898038469	1
4.74380490692059	1
4.77522083345649	1
4.80663675999238	1
4.83805268652828	1
4.86946861306418	1
4.90088453960008	1
4.93230046613597	1
4.96371639267187	1
4.99513231920777	1
